timestamp, actor_id, actor_type, event_type, cell_x, cell_y
1659345125, 17856, player, destroyed, 27, 7
1659345125, 17857, player, created, 27, 7
1659345125, 17857, player, destroyed, 27, 7
1659345125, 17858, player, created, 27, 7
1659345126, 17858, player, destroyed, 10, 13
1659345126, 17859, player, created, 10, 13
1659345127, 17859, player, destroyed, 10, 13
1659345127, 17860, player, created, 10, 13
1659345128, 17860, player, destroyed, 22, 13
1659345128, 17861, player, created, 22, 13
1659345128, 17861, player, destroyed, 10, 13
1659345128, 17862, player, created, 10, 13
1659345133, 17862, player, destroyed, 10, 13
1659345133, 17863, player, created, 10, 13
1659345140, 17863, player, destroyed, 13, 5
1659345140, 17864, player, created, 13, 5
1659345144, 17864, player, destroyed, 23, 2
1659345144, 17865, player, created, 23, 2
1659345144, 17865, player, destroyed, 10, 13
1659345144, 17866, player, created, 10, 13
1659345146, 17866, player, destroyed, 19, 6
1659345146, 17867, player, created, 19, 6
1659345162, 17867, player, destroyed, 10, 13
1659345162, 17868, player, created, 10, 13
1659345162, 17868, player, destroyed, 22, 3
1659345162, 17869, player, created, 22, 3
1659345181, 17869, player, destroyed, 10, 12
1659345181, 17870, player, created, 10, 12
1659345182, 17870, player, destroyed, 27, 7
1659345182, 17871, player, created, 27, 7
1659345183, 17871, player, destroyed, 10, 12
1659345183, 17872, player, created, 10, 12
1659345183, 17872, player, destroyed, 2, 12
1659345183, 17873, player, created, 2, 12
1659345185, 17873, player, destroyed, 18, 12
1659345185, 17874, player, created, 18, 12
1659345186, 17874, player, destroyed, 2, 10
1659345186, 17875, player, created, 2, 10
1659345187, 17875, player, destroyed, 19, 13
1659345187, 17876, player, created, 19, 13
1659345189, 17876, player, destroyed, 19, 13
1659345189, 17877, player, created, 19, 13
1659345199, 17877, player, destroyed, 10, 13
1659345199, 17878, player, created, 10, 13
1659345201, 17878, player, destroyed, 2, 12
1659345201, 17879, player, created, 2, 12
1659345201, 17879, player, destroyed, 7, 11
1659345201, 17880, player, created, 7, 11
1659345202, 17880, player, destroyed, 19, 12
1659345202, 17881, player, created, 19, 12
1659345205, 17881, player, destroyed, 10, 13
1659345205, 17882, player, created, 10, 13
1659345206, 17882, player, destroyed, 10, 12
1659345206, 17883, player, created, 10, 12
1659345213, 17883, player, destroyed, 10, 12
1659345213, 17884, player, created, 10, 12
1659345217, 17884, player, destroyed, 13, 3
1659345217, 17885, player, created, 13, 3
1659345220, 17885, player, destroyed, 19, 13
1659345220, 17886, player, created, 19, 13
1659345220, 17886, player, destroyed, 2, 7
1659345220, 17887, player, created, 2, 7
1659345221, 17887, player, destroyed, 19, 12
1659345221, 17888, player, created, 19, 12
1659345222, 17888, player, destroyed, 10, 13
1659345222, 17889, player, created, 10, 13
1659345223, 17889, player, destroyed, 19, 13
1659345223, 17890, player, created, 19, 13
1659345234, 17890, player, destroyed, 10, 13
1659345234, 17891, player, created, 10, 13
1659345246, 17891, player, destroyed, 13, 5
1659345246, 17892, player, created, 13, 5
1659345249, 17892, player, destroyed, 2, 6
1659345249, 17893, player, created, 2, 6
1659345257, 17893, player, destroyed, 10, 13
1659345257, 17894, player, created, 10, 13
1659345258, 17894, player, destroyed, 19, 13
1659345258, 17895, player, created, 19, 13
1659345259, 17895, player, destroyed, 19, 13
1659345259, 17896, player, created, 19, 13
1659345259, 17896, player, destroyed, 2, 8
1659345259, 17897, player, created, 2, 8
1659345261, 17897, player, destroyed, 19, 13
1659345261, 17898, player, created, 19, 13
1659345263, 17898, player, destroyed, 19, 13
1659345263, 17899, player, created, 19, 13
1659345263, 17899, player, destroyed, 27, 12
1659345263, 17900, player, created, 27, 12
1659345266, 17900, player, destroyed, 10, 13
1659345266, 17901, player, created, 10, 13
1659345267, 17901, player, destroyed, 10, 13
1659345267, 17902, player, created, 10, 13
1659345268, 17902, player, destroyed, 19, 12
1659345268, 17903, player, created, 19, 12
1659345279, 17903, player, destroyed, 10, 13
1659345279, 17904, player, created, 10, 13
1659345286, 17904, player, destroyed, 10, 13
1659345286, 17905, player, created, 10, 13
1659345286, 17905, player, destroyed, 11, 9
1659345286, 17906, player, created, 11, 9
1659345287, 17906, player, destroyed, 19, 13
1659345287, 17907, player, created, 19, 13
1659345287, 17907, player, destroyed, 27, 12
1659345287, 17908, player, created, 27, 12
1659345287, 17908, player, destroyed, 10, 7
1659345287, 17909, player, created, 10, 7
1659345292, 17909, player, destroyed, 10, 13
1659345292, 17910, player, created, 10, 13
1659345299, 17910, player, destroyed, 2, 7
1659345299, 17911, player, created, 2, 7
1659345307, 17911, player, destroyed, 10, 13
1659345307, 17912, player, created, 10, 13
1659345314, 17912, player, destroyed, 10, 13
1659345314, 17913, player, created, 10, 13
1659345315, 17913, player, destroyed, 27, 9
1659345315, 17914, player, created, 27, 9
1659345316, 17914, player, destroyed, 10, 13
1659345316, 17915, player, created, 10, 13
1659345327, 17915, player, destroyed, 13, 5
1659345327, 17916, player, created, 13, 5
1659345329, 17916, player, destroyed, 10, 12
1659345329, 17917, player, created, 10, 12
1659345330, 17917, player, destroyed, 16, 11
1659345330, 17918, player, created, 16, 11
1659345330, 17918, player, destroyed, 27, 11
1659345330, 17919, player, created, 27, 11
1659345333, 17919, player, destroyed, 13, 5
1659345333, 17920, player, created, 13, 5
1659345336, 17920, player, destroyed, 19, 12
1659345336, 17921, player, created, 19, 12
1659345336, 17921, player, destroyed, 27, 8
1659345336, 17922, player, created, 27, 8
1659345336, 17922, player, destroyed, 19, 13
1659345336, 17923, player, created, 19, 13
1659345338, 17923, player, destroyed, 19, 13
1659345338, 17924, player, created, 19, 13
1659345338, 17924, player, destroyed, 19, 12
1659345338, 17925, player, created, 19, 12
1659345340, 17925, player, destroyed, 16, 5
1659345340, 17926, player, created, 16, 5
1659345340, 17926, player, destroyed, 17, 2
1659345340, 17927, player, created, 17, 2
1659345343, 17927, player, destroyed, 10, 12
1659345343, 17928, player, created, 10, 12
1659345350, 17928, player, destroyed, 27, 7
1659345350, 17929, player, created, 27, 7
1659345350, 17929, player, destroyed, 3, 9
1659345350, 17930, player, created, 3, 9
1659345358, 17930, player, destroyed, 10, 13
1659345358, 17931, player, created, 10, 13
1659345360, 17931, player, destroyed, 10, 13
1659345360, 17932, player, created, 10, 13
1659345362, 17932, player, destroyed, 10, 2
1659345362, 17933, player, created, 10, 2
1659345367, 17933, player, destroyed, 10, 13
1659345367, 17934, player, created, 10, 13
1659345368, 17934, player, destroyed, 19, 12
1659345368, 17935, player, created, 19, 12
1659345384, 17935, player, destroyed, 13, 5
1659345384, 17936, player, created, 13, 5
1659345384, 17936, player, destroyed, 19, 12
1659345384, 17937, player, created, 19, 12
1659345386, 17937, player, destroyed, 19, 12
1659345386, 17938, player, created, 19, 12
1659345387, 17938, player, destroyed, 16, 5
1659345387, 17939, player, created, 16, 5
1659345388, 17939, player, destroyed, 19, 13
1659345388, 17940, player, created, 19, 13
1659345388, 17940, player, destroyed, 16, 5
1659345388, 17941, player, created, 16, 5
1659345389, 17941, player, destroyed, 19, 12
1659345389, 17942, player, created, 19, 12
1659345390, 17942, player, destroyed, 3, 2
1659345390, 17943, player, created, 3, 2
1659345391, 17943, player, destroyed, 10, 12
1659345391, 17944, player, created, 10, 12
1659345393, 17944, player, destroyed, 7, 12
1659345393, 17945, player, created, 7, 12
1659345393, 17945, player, destroyed, 11, 9
1659345393, 17946, player, created, 11, 9
1659345395, 17946, player, destroyed, 20, 13
1659345395, 17947, player, created, 20, 13
1659345401, 17947, player, destroyed, 10, 12
1659345401, 17948, player, created, 10, 12
1659345408, 17948, player, destroyed, 13, 5
1659345408, 17949, player, created, 13, 5
1659345413, 17949, player, destroyed, 13, 6
1659345413, 17950, player, created, 13, 6
1659345431, 17950, player, destroyed, 10, 12
1659345431, 17951, player, created, 10, 12
1659345432, 17951, player, destroyed, 13, 2
1659345432, 17952, player, created, 13, 2
1659345432, 17952, player, destroyed, 27, 5
1659345432, 17953, player, created, 27, 5
1659345437, 17953, player, destroyed, 10, 13
1659345437, 17954, player, created, 10, 13
1659345438, 17954, player, destroyed, 27, 9
1659345438, 17955, player, created, 27, 9
1659345439, 17955, player, destroyed, 10, 12
1659345439, 17956, player, created, 10, 12
1659345440, 17956, player, destroyed, 19, 12
1659345440, 17957, player, created, 19, 12
1659345451, 17957, player, destroyed, 3, 2
1659345451, 17958, player, created, 3, 2
1659345452, 17958, player, destroyed, 2, 9
1659345452, 17959, player, created, 2, 9
1659345452, 17959, player, destroyed, 2, 13
1659345452, 17960, player, created, 2, 13
1659345454, 17960, player, destroyed, 19, 12
1659345454, 17961, player, created, 19, 12
1659345454, 17961, player, destroyed, 10, 12
1659345454, 17962, player, created, 10, 12
1659345455, 17962, player, destroyed, 19, 12
1659345455, 17963, player, created, 19, 12
1659345455, 17963, player, destroyed, 27, 11
1659345455, 17964, player, created, 27, 11
1659345473, 17964, player, destroyed, 10, 12
1659345473, 17965, player, created, 10, 12
1659345474, 17965, player, destroyed, 9, 13
1659345474, 17966, player, created, 9, 13
1659345474, 17966, player, destroyed, 2, 9
1659345474, 17967, player, created, 2, 9
1659345475, 17967, player, destroyed, 7, 3
1659345475, 17968, player, created, 7, 3
1659345476, 17968, player, destroyed, 16, 11
1659345476, 17969, player, created, 16, 11
1659345490, 17969, player, destroyed, 10, 12
1659345490, 17970, player, created, 10, 12
1659345490, 17970, player, destroyed, 10, 12
1659345490, 17971, player, created, 10, 12
1659345492, 17971, player, destroyed, 2, 2
1659345492, 17972, player, created, 2, 2
1659345495, 17972, player, destroyed, 10, 13
1659345495, 17973, player, created, 10, 13
1659345496, 17973, player, destroyed, 19, 13
1659345496, 17974, player, created, 19, 13
1659345497, 17974, player, destroyed, 10, 13
1659345497, 17975, player, created, 10, 13
1659345498, 17975, player, destroyed, 2, 7
1659345498, 17976, player, created, 2, 7
1659345499, 17976, player, destroyed, 21, 2
1659345499, 17977, player, created, 21, 2
1659345500, 17977, player, destroyed, 19, 7
1659345500, 17978, player, created, 19, 7
1659345502, 17978, player, destroyed, 7, 3
1659345502, 17979, player, created, 7, 3
1659345502, 17979, player, destroyed, 10, 12
1659345502, 17980, player, created, 10, 12
1659345507, 17980, player, destroyed, 13, 2
1659345507, 17981, player, created, 13, 2
1659345524, 17981, player, destroyed, 2, 2
1659345524, 17982, player, created, 2, 2
1659345524, 17982, player, destroyed, 22, 6
1659345524, 17983, player, created, 22, 6
1659345525, 17983, player, destroyed, 19, 13
1659345525, 17984, player, created, 19, 13
1659345529, 17984, player, destroyed, 10, 12
1659345529, 17985, player, created, 10, 12
1659345529, 17985, player, destroyed, 16, 11
1659345529, 17986, player, created, 16, 11
1659345531, 17986, player, destroyed, 13, 5
1659345531, 17987, player, created, 13, 5
1659345531, 17987, player, destroyed, 2, 6
1659345531, 17988, player, created, 2, 6
1659345532, 17988, player, destroyed, 7, 6
1659345532, 17989, player, created, 7, 6
1659345545, 17989, player, destroyed, 13, 6
1659345545, 17990, player, created, 13, 6
1659345546, 17990, player, destroyed, 19, 12
1659345546, 17991, player, created, 19, 12
1659345547, 17991, player, destroyed, 19, 13
1659345547, 17992, player, created, 19, 13
1659345547, 17992, player, destroyed, 27, 6
1659345547, 17993, player, created, 27, 6
1659345547, 17993, player, destroyed, 27, 7
1659345547, 17994, player, created, 27, 7
1659345553, 17994, player, destroyed, 10, 13
1659345553, 17995, player, created, 10, 13
1659345558, 17995, player, destroyed, 13, 5
1659345558, 17996, player, created, 13, 5
1659345559, 17996, player, destroyed, 19, 13
1659345559, 17997, player, created, 19, 13
1659345560, 17997, player, destroyed, 13, 11
1659345560, 17998, player, created, 13, 11
1659345575, 17998, player, destroyed, 10, 12
1659345575, 17999, player, created, 10, 12
1659345590, 17999, player, destroyed, 10, 12
1659345590, 18000, player, created, 10, 12
1659345590, 18000, player, destroyed, 10, 9
1659345590, 18001, player, created, 10, 9
1659345592, 18001, player, destroyed, 10, 13
1659345592, 18002, player, created, 10, 13
1659345593, 18002, player, destroyed, 13, 12
1659345593, 18003, player, created, 13, 12
1659345604, 18003, player, destroyed, 10, 12
1659345604, 18004, player, created, 10, 12
1659345608, 18004, player, destroyed, 3, 13
1659345608, 18005, player, created, 3, 13
1659345611, 18005, player, destroyed, 4, 6
1659345611, 18006, player, created, 4, 6
1659345611, 18006, player, destroyed, 2, 6
1659345611, 18007, player, created, 2, 6
1659345612, 18007, player, destroyed, 10, 13
1659345612, 18008, player, created, 10, 13
1659345612, 18008, player, destroyed, 22, 6
1659345612, 18009, player, created, 22, 6
1659345613, 18009, player, destroyed, 7, 2
1659345613, 18010, player, created, 7, 2
1659345613, 18010, player, destroyed, 26, 2
1659345613, 18011, player, created, 26, 2
1659345614, 18011, player, destroyed, 13, 5
1659345614, 18012, player, created, 13, 5
1659345614, 18012, player, destroyed, 27, 9
1659345614, 18013, player, created, 27, 9
1659345615, 18013, player, destroyed, 19, 13
1659345615, 18014, player, created, 19, 13
1659345616, 18014, player, destroyed, 19, 13
1659345616, 18015, player, created, 19, 13
1659345619, 18015, player, destroyed, 19, 12
1659345619, 18016, player, created, 19, 12
1659345620, 18016, player, destroyed, 2, 6
1659345620, 18017, player, created, 2, 6
1659345621, 18017, player, destroyed, 10, 12
1659345621, 18018, player, created, 10, 12
1659345627, 18018, player, destroyed, 10, 12
1659345627, 18019, player, created, 10, 12
1659345648, 18019, player, destroyed, 10, 12
1659345648, 18020, player, created, 10, 12
1659345648, 18020, player, destroyed, 2, 6
1659345648, 18021, player, created, 2, 6
1659345648, 18021, player, destroyed, 3, 6
1659345648, 18022, player, created, 3, 6
1659345649, 18022, player, destroyed, 19, 13
1659345649, 18023, player, created, 19, 13
1659345652, 18023, player, destroyed, 19, 13
1659345652, 18024, player, created, 19, 13
1659345654, 18024, player, destroyed, 7, 13
1659345654, 18025, player, created, 7, 13
1659345655, 18025, player, destroyed, 10, 13
1659345655, 18026, player, created, 10, 13
1659345656, 18026, player, destroyed, 27, 3
1659345656, 18027, player, created, 27, 3
1659345657, 18027, player, destroyed, 10, 12
1659345657, 18028, player, created, 10, 12
1659345657, 18028, player, destroyed, 26, 9
1659345657, 18029, player, created, 26, 9
1659345657, 18029, player, destroyed, 19, 13
1659345658, 18030, player, created, 19, 13
1659345662, 18030, player, destroyed, 10, 12
1659345662, 18031, player, created, 10, 12
1659345669, 18031, player, destroyed, 10, 12
1659345670, 18032, player, created, 10, 12
1659345671, 18032, player, destroyed, 19, 13
1659345671, 18033, player, created, 19, 13
1659345672, 18033, player, destroyed, 10, 12
1659345672, 18034, player, created, 10, 12
